uid,type,episodeNumber,name,url,description,season,places,State,MillionDollar,show,location,coords,point,lat,lng,altitude,hgtv_go_url,hgtv_go_url_good,hulu_url
135,TVEpisode,11,Three's Not a Crowd in Colorado Springs,https://www.hgtv.com/shows/house-hunters/episodes/threes-not-a-crowd-in-colorado-springs,"A ""throuple"" moving to Colorado is in search of a home with a master bath that can accommodate three sinks. The house hunt becomes difficult with only one week to satisfy three very different personalities.",184,,Colorado,0,House Hunters,,,,39.7392364,-104.9848623,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/threes-not-a-crowd-in-colorado-springs,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a545
424,TVEpisode,3,Going Tiny in Reno,https://www.hgtv.com/shows/house-hunters/episodes/going-tiny-in-reno,A Reno; NV; t-shirt producer is ready to be on his own again and is looking to go tiny. With a budget of $225;000; he's on the hunt for a foundation home that's small; boasts modern style with an outdoor area for his two dogs and a spare room for guests. With the help of his best friend; he tries to find a tiny home with the modern vibe he wants while not busting his budget on outdoor space.,160,Reno,Nevada,0,House Hunters,Reno; Nevada,Reno; Washoe County; Nevada; United States of America,(39.5261206; -119.8126581; 0.0),39.5261206,-119.8126581,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/going-tiny-in-reno,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a301
449,TVEpisode,2,Back to Her College Town,https://www.hgtv.com/shows/house-hunters/episodes/back-to-her-college-town,A couple wants move their young family back to her college town of Frederick; Maryland. However; she wants vintage details and a soaking tub; while he's after a cook's kitchen and ample square footage.,158,Frederick,Maryland,0,House Hunters,Frederick; Maryland,Frederick; Frederick County; Maryland; United States of America,(39.4142186; -77.4109269; 0.0),39.4142186,-77.4109269,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/back-to-her-college-town,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a277
462,TVEpisode,2,A Castle in Castle Rock,https://www.hgtv.com/shows/house-hunters/episodes/a-castle-in-castle-rock,A woman has a vision for changing every inch of the homes she tours; but her husband has lived through one of her whole-house renovations and doesn't want to do it again. They have $800;000 to spend on a place in Castle Rock; CO; but they must decide if they want a fixer-upper or a move-in ready home.,157,Castle Rock,Colorado,0,House Hunters,Castle Rock; Colorado,Castle Rock; Douglas County; Colorado; United States of America,(39.3723341; -104.8586643; 0.0),39.3723341,-104.8586643,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/a-castle-in-castle-rock,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a259
443,TVEpisode,11,Downsizing in Maryland,https://www.hgtv.com/shows/house-hunters/episodes/downsizing-in-maryland,A Maryland woman wants to move out of her sister's home and into a tiny home with her dog; and she's bringing her mom along to help with the house hunt. She plans to rent land on a friend's farm before she hits the road; so she's looking for something on wheels with a modern-rustic style. She also wants loft space and stairs to accommodate her pup; but she may have to compromise on her toilet preferences.,159,,Maryland,0,House Hunters,Baltimore; Maryland,Baltimore; Maryland; 21203; United States of America,(39.2908816; -76.610759; 0.0),39.2908816,-76.610759,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/downsizing-in-maryland,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a291
2,TVEpisode,3,Three Homes and a Baby,https://www.hgtv.com/shows/house-hunters/episodes/three-homes-and-a-baby,A couple with a baby on the way hurries to find their first home in the Maryland-Virginia area. She's looking for new construction and doesn't mind spending at the top of their budget; but he doesn't mind a fixer-upper and prefers to spend less.,195,,Maryland,0,House Hunters,Baltimore; Maryland,Baltimore; Maryland; 21203; United States of America,(39.2908816; -76.610759; 0.0),39.2908816,-76.610759,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/three-homes-and-a-baby,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a673
256,TVEpisode,5,Ocean City Beach House,https://www.hgtv.com/shows/house-hunters/episodes/ocean-city-beach-house,A Baltimore couple is ready to escape their hectic lives by moving near the sun and sand of Ocean City; Maryland. Their family is about to expand so they're hoping to find the perfect place where they can build precious memories but their strict budget may limit them in their search.,174r,Baltimore,Maryland,0,House Hunters,Baltimore; Maryland,Baltimore; Maryland; 21203; United States of America,(39.2908816; -76.610759; 0.0),39.2908816,-76.610759,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/ocean-city-beach-house,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a685
435,TVEpisode,3,Writers Go Tiny on the Road,https://www.hgtv.com/shows/house-hunters/episodes/writers-go-tiny-on-the-road,Married Maryland freelance writers have moved out of their three-bedroom apartment to simplify; go mobile and go tiny. She wants a cozy; customizable cottage; while he is concerned with practicality and mobility. They task her real estate agent brother with finding them a tiny home within their budget of $45;000.,,,Maryland,0,House Hunters,Baltimore; Maryland,Baltimore; Maryland; 21203; United States of America,(39.2908816; -76.610759; 0.0),39.2908816,-76.610759,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/writers-go-tiny-on-the-road,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a726
528,TVEpisode,2,Shore Living in Ocean City; NJ,https://www.hgtv.com/shows/house-hunters/episodes/shore-living-in-ocean-city-nj,A couple is hunting for a family vacation home in the popular beach town of Ocean City; New Jersey. He wants to be near the boardwalk; and she wants the beach. Finding either location won't be easy on a tight budget; though.,152,Ocean City,New Jersey,0,House Hunters,Ocean City; New Jersey,Ocean City; Cape May County; New Jersey; United States of America,(39.2776156; -74.5746001; 0.0),39.2776156,-74.5746001,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/shore-living-in-ocean-city-nj,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a202
654,TVEpisode,10,It's All About That Bath in Liberty; Missouri,https://www.hgtv.com/shows/house-hunters/episodes/its-all-about-that-bath-in-liberty-missouri,A large family is looking for a big house in Liberty; MO. With three little girls and a dog already; they both want a large enough home to add adopted foster children and even pet chickens to their brood as well.,143,Liberty,Missouri,0,House Hunters,Liberty; Missouri,Liberty; Clay County; Missouri; United States of America,(39.246479; -94.419079; 0.0),39.246479,-94.419079,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/its-all-about-that-bath-in-liberty-missouri,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a86
336,TVEpisode,7,More Room For Baths and Bikes in Indiana,https://www.hgtv.com/shows/house-hunters/episodes/more-room-for-baths-and-bikes-in-indiana,A married couple searches Bloomington; Indiana; for a house that has space for their family of four. She wants to tackle a Colonial with projects; but he's done with renovating and is looking for a move-in ready; midcentury modern  home with plenty of storage space for the family's bikes.,167,Bloomington,Indiana,0,House Hunters,Bloomington; Indiana,Bloomington; Monroe County; Indiana; United States of America,(39.1670396; -86.5342881; 0.0),39.1670396,-86.5342881,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/more-room-for-baths-and-bikes-in-indiana,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a390
221,TVEpisode,4,In-Laws; Cats and Worms; Oh My!,https://www.hgtv.com/shows/house-hunters/episodes/in-laws-cats-and-worms-oh-my,A couple is relocating to Bloomington; Indiana; and will have a full house. Not only are her parents moving in with them but so are her rescue cats and composting worms -- he'll be lucky if he can score an office to get away from it all!,177,Bloomington,Indiana,0,House Hunters,Bloomington; Indiana,Bloomington; Monroe County; Indiana; United States of America,(39.1670396; -86.5342881; 0.0),39.1670396,-86.5342881,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/in-laws-cats-and-worms-oh-my!,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a476
172,TVEpisode,2,Finding Common Ground in Bloomington,https://www.hgtv.com/shows/house-hunters/episodes/finding-common-ground-in-bloomington,After moving from Los Angeles; a couple looks to purchase their first home in Bloomington; Indiana. Properties aren't as cheap as they had hoped and one doesn't mind a fixer-upper; while the other would rather have a place that's move-in ready.,180,Bloomington,Indiana,0,House Hunters,Bloomington; Indiana,Bloomington; Monroe County; Indiana; United States of America,(39.1670396; -86.5342881; 0.0),39.1670396,-86.5342881,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/finding-common-ground-in-bloomington,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a522
88,TVEpisode,5,Should We Stay or Should We Go in Indiana,https://www.hgtv.com/shows/house-hunters/episodes/should-we-stay-or-should-we-go-in-indiana,After surviving a major health scare; a woman wants to live life to the fullest by upgrading to her dream home. Convincing her husband to leave their current Bloomington; Indiana; house won't be easy though.,187,Bloomington,Indiana,0,House Hunters,Bloomington; Indiana,Bloomington; Monroe County; Indiana; United States of America,(39.1670396; -86.5342881; 0.0),39.1670396,-86.5342881,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/should-we-stay-or-should-we-go-in-indiana,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a582
50,TVEpisode,3,Looking for the American Dream,https://www.hgtv.com/shows/house-hunters/episodes/looking-for-the-american-dream,A Canadian couple wants to make their move to the US permanent by buying a home in Bloomington; IN. However; her American dream is a big; two-story property with neighbors; while he wants a ranch home with lots of land.,190,Bloomington,Indiana,0,House Hunters,Bloomington; Indiana,Bloomington; Monroe County; Indiana; United States of America,(39.1670396; -86.5342881; 0.0),39.1670396,-86.5342881,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/looking-for-the-american-dream,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a622
687,TVEpisode,2,Seeking in Cincy,https://www.hgtv.com/shows/house-hunters/episodes/seeking-in-cincy,A job transfer to Cincinnati; Ohio; has a young couple seeking a new home. While she dreams of a Tudor-style home with steeple roofs and tons of character; he's hoping for a Craftsman that doesn't need any renovation.,140,Cincinnati,Ohio,0,House Hunters,Cincinnati; Ohio,Cincinnati; Hamilton County; Ohio; United States of America,(39.1014537; -84.5124602; 0.0),39.1014537,-84.5124602,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/seeking-in-cincy,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a47
406,TVEpisode,11,Space for Three in Cincinnati,https://www.hgtv.com/shows/house-hunters/episodes/space-for-three-in-cincinnati,New parents are beginning to find themselves a bit squeezed into their Cincinnati Victorian home as their family expands. She hopes to find a larger Victorian but he's hoping for something more modern that won't require as much upkeep.,162,Cincinnati,Ohio,0,House Hunters,Cincinnati; Ohio,Cincinnati; Hamilton County; Ohio; United States of America,(39.1014537; -84.5124602; 0.0),39.1014537,-84.5124602,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/space-for-three-in-cincinnati,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a331
662,TVEpisode,4,A New Home in Kansas City,https://www.hgtv.com/shows/house-hunters/episodes/a-new-home-in-kansas-city,A just-married couple searches for a larger home in Kansas City. The groom hopes to find a bungalow in the city; but his bride prefers a traditional home in the burbs.,142,Kansas City,Missouri,0,House Hunters,Kansas City; Missouri; Missouri,Kansas City; Jackson County; Missouri; United States of America,(39.100105; -94.5781416; 0.0),39.100105,-94.5781416,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/a-new-home-in-kansas-city,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a73
624,TVEpisode,7,Suburban Missouri Family Home,https://www.hgtv.com/shows/house-hunters/episodes/suburban-missouri-family-home,High school sweethearts from Kansas City are looking to upgrade from their cramped starter home to a place with more space for their family. The couple quickly finds themselves at odds when it comes to house style; however. She wants the bright and shiny bling of new construction in wide-open spaces but he's looking for an existing home with character that would allow him his own creative stamp.,145,Kansas City,Missouri,0,House Hunters,Kansas City; Missouri; Missouri,Kansas City; Jackson County; Missouri; United States of America,(39.100105; -94.5781416; 0.0),39.100105,-94.5781416,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/suburban-missouri-family-home,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a110
602,TVEpisode,11,Kansas City Crib,https://www.hgtv.com/shows/house-hunters/episodes/kansas-city-crib,First-time buyers in Kansas City need space for their three dogs and their soon-to-arrive adopted baby. But Alex is a free-wheeler willing to spend for what he wants; while Jared wants to reign in the budget; so they'll have to find some middle ground.,147,Kansas City,Missouri,0,House Hunters,Kansas City; Missouri; Missouri,Kansas City; Jackson County; Missouri; United States of America,(39.100105; -94.5781416; 0.0),39.100105,-94.5781416,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/kansas-city-crib,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a134
357,TVEpisode,13,Old or New in Kansas City,https://www.hgtv.com/shows/house-hunters/episodes/old-or-new-in-kansas-city,A couple looks to move away from the sometimes loud and busy bars in Kansas City. She's a historian and loves the older Craftsman homes that are common to the area; but he's computer scientist and seeks something modern with smart home automation.,166,Kansas City,Missouri,0,House Hunters,Kansas City; Missouri; Missouri,Kansas City; Jackson County; Missouri; United States of America,(39.100105; -94.5781416; 0.0),39.100105,-94.5781416,0,https://watch.hgtv.com/tv-shows/house-hunters/full-episodes/old-or-new-in-kansas-city,Good,https://www.hulu.com/series/house-hunters-d9110a19-3f29-4ed1-b55c-0f4aa6869a378
